Producto,Cadereyta Precio por unidad,Cadereyta Cantidad ordenada,Coahuila Precio por unidad,Coahuila Cantidad ordenada,Durango Precio por unidad,Durango Cantidad ordenada,Expos F Precio por unidad,Expos F Cantidad ordenada,Laredo Precio por unidad,Laredo Cantidad ordenada,Monterrey Precio por unidad,Monterrey Cantidad ordenada,Online Precio por unidad,Online Cantidad ordenada,Queretaro Precio por unidad,Queretaro Cantidad ordenada,Reynosa Precio por unidad,Reynosa Cantidad ordenada,San Luis Precio por unidad,San Luis Cantidad ordenada,Fecha
Producto 3,0.0,0,6093.18,3.5,0.0,0,0.0,0,0.0,0,6292.97,3.5,0.0,0,6281.63,3.5,0.0,0,0.0,0,2022-06-13
Producto 93,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,10100.289999999999,10.5,0.0,0,0.0,0,0.0,0,0.0,0,2022-06-13
Producto 77,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,13006.84,3.5,0.0,0,0.0,0,0.0,0,0.0,0,2022-06-13
Producto 8,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,7738.589999999999,3.5,8311.82,3.5,7738.589999999999,3.5,2022-06-13
Producto 9,0.0,0,9314.043333333333,10.5,0.0,0,0.0,0,9468.81,3.5,7577.38,3.5,0.0,0,0.0,0,0.0,0,0.0,0,2022-06-13
Producto 130,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,7473.150000000001,3.5,0.0,0,0.0,0,0.0,0,0.0,0,2022-06-13
Producto 10,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,10837.630000000001,3.5,0.0,0,0.0,0,0.0,0,0.0,0,2022-06-13
Producto 11,0.0,0,2801.6349999999998,7,0.0,0,0.0,0,0.0,0,3065.34,3.5,0.0,0,0.0,0,0.0,0,0.0,0,2022-06-13
Producto 12,0.0,0,3535.14,3.5,0.0,0,0.0,0,0.0,0,3969.706666666668,10.5,0.0,0,0.0,0,0.0,0,3713.38,3.5,2022-06-13
Producto 13,0.0,0,0.0,0,5972.1900000000005,3.5,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,2022-06-13
Producto 69,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,7402.305,7,0.0,0,0.0,0,0.0,0,0.0,0,2022-06-13
Producto 28,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,7139.485,7,0.0,0,0.0,0,0.0,0,0.0,0,2022-06-13
Producto 29,0.0,0,8475.17,3.5,0.0,0,0.0,0,0.0,0,9698.83,3.5,0.0,0,0.0,0,0.0,0,0.0,0,2022-06-13
Producto 16,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,7803.8,3.5,0.0,0,0.0,0,0.0,0,0.0,0,2022-06-13
Producto 169,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,11468.83,3.5,0.0,0,0.0,0,0.0,0,0.0,0,2022-06-13
Producto 32,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1517.01,3.5,0.0,0,0.0,0,0.0,0,0.0,0,2022-06-13
Producto 61,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,2253.7000000000003,3.5,0.0,0,0.0,0,0.0,0,0.0,0,2022-06-13
Producto 72,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,8645.67,3.5,0.0,0,0.0,0,2022-06-13
Producto 19,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,10925.820000000002,3.5,0.0,0,0.0,0,0.0,0,0.0,0,2022-06-13
Producto 282,0.0,0,6502.42,3.5,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,2022-06-13
Producto 236,0.0,0,4626.1,3.5,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,2022-06-13
Producto 21,0.0,0,0.0,0,0.0,0,0.0,0,2297.1825,14,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,2022-06-13
Producto 91,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,5679.49,3.5,0.0,0,0.0,0,0.0,0,0.0,0,2022-06-13
Producto 22,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,6558.53,3.5,0.0,0,7192.11,3.5,0.0,0,0.0,0,2022-06-13
Producto 50,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,8311.369999999999,3.5,0.0,0,0.0,0,2022-06-13
Producto 36,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,4674.1900000000005,7,0.0,0,10876.23,3.5,0.0,0,0.0,0,2022-06-13
Producto 117,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,10915.26,3.5,0.0,0,0.0,0,0.0,0,0.0,0,2022-06-13
Producto 52,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,2395.435,7,0.0,0,0.0,0,0.0,0,0.0,0,2022-06-13
Producto 66,0.0,0,0.0,0,0.0,0,0.0,0,7604.37,3.5,5765.089999999999,3.5,0.0,0,0.0,0,0.0,0,0.0,0,2022-06-13
Producto 53,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,4674.6449999999995,7,0.0,0,0.0,0,0.0,0,0.0,0,2022-06-13
Producto 67,0.0,0,0.0,0,0.0,0,0.0,0,8749.960000000001,3.5,6634.28,3.5,0.0,0,0.0,0,0.0,0,0.0,0,2022-06-13
Producto 255,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,7973.28,3.5,0.0,0,0.0,0,0.0,0,0.0,0,2022-06-13
Producto 128,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,25859.53,3.5,0.0,0,0.0,0,0.0,0,0.0,0,2022-06-13
Producto 42,0.0,0,16607.56,3.5,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,2022-06-13
Producto 207,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,11401.72,3.5,0.0,0,0.0,0,0.0,0,0.0,0,2022-06-13
Producto 43,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,16481.530000000002,3.5,0.0,0,0.0,0,2022-06-13
Producto 151,0.0,0,16011.679999999998,3.5,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,2022-06-13
Producto 23,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,28905.27,3.5,0.0,0,0.0,0,0.0,0,0.0,0,2022-06-13
Producto 162,0.0,0,71194.78,3.5,0.0,0,0.0,0,0.0,0,69656.52,3.5,0.0,0,0.0,0,0.0,0,0.0,0,2022-06-13
Producto 81,0.0,0,0.0,0,0.0,0,0.0,0,2517.0799999999995,3.5,2231.9,3.5,0.0,0,0.0,0,0.0,0,0.0,0,2022-06-14
Producto 1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,4055.7799999999997,7,0.0,0,0.0,0,0.0,0,0.0,0,2022-06-14
Producto 133,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,4562.613333333334,10.5,0.0,0,0.0,0,0.0,0,0.0,0,2022-06-14
Producto 2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,4682.03,3.5,0.0,0,0.0,0,0.0,0,0.0,0,2022-06-14
Producto 3,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,5967.55,3.5,2022-06-14
Producto 8,0.0,0,8145.89,3.5,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,2022-06-14
Producto 9,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,8595.390000000001,3.5,2022-06-14
Producto 10,0.0,0,10810.53,3.5,0.0,0,0.0,0,0.0,0,11431.48,7,0.0,0,0.0,0,0.0,0,0.0,0,2022-06-14
Producto 11,0.0,0,0.0,0,0.0,0,0.0,0,4043.31,3.5,3585.2000000000003,3.5,0.0,0,0.0,0,0.0,0,0.0,0,2022-06-14
Producto 12,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,3722.69,3.5,0.0,0,0.0,0,0.0,0,3908.82,3.5,2022-06-14
Producto 13,0.0,0,0.0,0,5972.1900000000005,3.5,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,2022-06-14
Producto 28,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,6619.74,7,0.0,0,8731.65,3.5,0.0,0,0.0,0,2022-06-14
Producto 30,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,6900.18,3.5,0.0,0,0.0,0,2022-06-14
Producto 16,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,4074.52,3.5,0.0,0,0.0,0,0.0,0,0.0,0,2022-06-14
Producto 71,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,6232.5199999999995,7,0.0,0,0.0,0,0.0,0,0.0,0,2022-06-14
Producto 19,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,12109.460000000001,3.5,0.0,0,0.0,0,0.0,0,2022-06-14
Producto 21,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1603.8600000000001,7,0.0,0,0.0,0,0.0,0,0.0,0,2022-06-14
Producto 91,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,5509.11,7,0.0,0,5963.47,7,0.0,0,0.0,0,2022-06-14
Producto 22,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,8011.2699999999995,3.5,0.0,0,7570.650000000001,3.5,0.0,0,0.0,0,2022-06-14
Producto 118,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,11925.77,3.5,0.0,0,0.0,0,0.0,0,9380.800000000001,3.5,2022-06-14
Producto 52,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,2643.9700000000003,3.5,0.0,0,0.0,0,0.0,0,0.0,0,2022-06-14
Producto 66,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,7079.93,3.5,2022-06-14
Producto 53,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,5159.5599999999995,3.5,0.0,0,0.0,0,0.0,0,0.0,0,2022-06-14
Producto 67,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,8146.5199999999995,3.5,2022-06-14
Producto 75,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,22209.94,3.5,0.0,0,0.0,0,0.0,0,0.0,0,2022-06-14
Producto 54,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,27237.3,3.5,0.0,0,0.0,0,2022-06-14
Producto 76,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,16934.260000000002,3.5,0.0,0,0.0,0,2022-06-14
Producto 128,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,20451.66,7,0.0,0,0.0,0,0.0,0,0.0,0,2022-06-14
Producto 42,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,16220.820000000002,3.5,2022-06-14
Producto 23,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,25949.7,3.5,0.0,0,0.0,0,2022-06-14
Producto 60,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,14593.23,3.5,0.0,0,0.0,0,0.0,0,0.0,0,2022-06-14
Producto 1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,2860.57,7,0.0,0,0.0,0,0.0,0,0.0,0,2022-06-15
Producto 133,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,4188.929999999999,3.5,0.0,0,0.0,0,0.0,0,0.0,0,2022-06-15
Producto 2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,4916.14,3.5,0.0,0,5210.095,7,2022-06-15
Producto 182,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,6102.2,3.5,0.0,0,0.0,0,0.0,0,0.0,0,2022-06-15
Producto 8,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,9050.98,3.5,0.0,0,8311.82,3.5,0.0,0,2022-06-15
Producto 9,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,10520.9,3.5,0.0,0,2022-06-15
Producto 10,0.0,0,12776.99,3.5,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,12865.72,3.5,0.0,0,2022-06-15
Producto 11,0.0,0,3390.1349999999998,7,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,2022-06-15
Producto 12,0.0,0,0.0,0,0.0,0,0.0,0,3703.7999999999997,3.5,3553.4166666666665,10.5,0.0,0,0.0,0,0.0,0,3642.2200000000003,3.5,2022-06-15
Producto 47,0.0,0,5073.53,3.5,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,2022-06-15
Producto 13,0.0,0,0.0,0,0.0,0,0.0,0,6414.57,3.5,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,2022-06-15
Producto 27,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,3650.0,3.5,0.0,0,0.0,0,0.0,0,0.0,0,2022-06-15
Producto 28,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,7110.05,3.5,0.0,0,6521.599999999999,3.5,0.0,0,0.0,0,2022-06-15
Producto 29,0.0,0,8357.225,7,0.0,0,0.0,0,0.0,0,7929.1050000000005,7,0.0,0,0.0,0,0.0,0,0.0,0,2022-06-15
Producto 15,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,11618.72,3.5,0.0,0,0.0,0,0.0,0,0.0,0,2022-06-15
Producto 17,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,11864.620000000004,3.5,0.0,0,11834.960000000001,3.5,0.0,0,0.0,0,2022-06-15
Producto 98,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,6741.33,3.5,0.0,0,0.0,0,0.0,0,0.0,0,2022-06-15
Producto 20,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,17299.469999999998,3.5,0.0,0,0.0,0,2022-06-15
Producto 21,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,2094.95,3.5,2022-06-15
Producto 64,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,2320.89,3.5,2022-06-15
Producto 202,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,2751.62,3.5,0.0,0,0.0,0,2022-06-15
Producto 22,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,6849.63,3.5,0.0,0,0.0,0,0.0,0,0.0,0,2022-06-15
Producto 50,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,7915.589999999999,3.5,0.0,0,0.0,0,0.0,0,0.0,0,2022-06-15
Producto 36,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,10933.78,3.5,0.0,0,0.0,0,0.0,0,0.0,0,2022-06-15
Producto 247,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,6757.76,3.5,0.0,0,0.0,0,0.0,0,0.0,0,2022-06-15
Producto 135,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,8496.92,3.5,0.0,0,0.0,0,0.0,0,0.0,0,2022-06-15
Producto 127,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,16995.080000000005,3.5,0.0,0,0.0,0,0.0,0,0.0,0,2022-06-15
Producto 54,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,23385.96,3.5,0.0,0,0.0,0,0.0,0,0.0,0,2022-06-15
Producto 23,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,23478.3,3.5,0.0,0,0.0,0,0.0,0,0.0,0,2022-06-15
Producto 59,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,7803.349999999999,3.5,0.0,0,0.0,0,0.0,0,0.0,0,2022-06-15
Producto 1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,3641.0800000000004,3.5,0.0,0,0.0,0,2022-06-16
Producto 3,0.0,0,6281.63,7,0.0,0,0.0,0,0.0,0,6139.939999999998,7,0.0,0,0.0,0,0.0,0,6281.63,7,2022-06-16
Producto 10,0.0,0,11379.51,3.5,0.0,0,0.0,0,0.0,0,10837.630000000001,7,0.0,0,0.0,0,0.0,0,0.0,0,2022-06-16
Producto 11,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,3472.315,7,0.0,0,2022-06-16
Producto 12,0.0,0,4259.91,3.5,0.0,0,0.0,0,3814.215,7,3882.8666666666663,10.5,0.0,0,3833.91,3.5,0.0,0,0.0,0,2022-06-16
Producto 27,0.0,0,4897.97,3.5,0.0,0,0.0,0,4604.385,7,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,2022-06-16
Producto 28,0.0,0,5202.2300000000005,3.5,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,2022-06-16
Producto 29,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,5979.62,3.5,0.0,0,0.0,0,0.0,0,0.0,0,2022-06-16
Producto 31,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,9127.55,3.5,0.0,0,0.0,0,0.0,0,0.0,0,2022-06-16
Producto 72,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,7800.61,7,0.0,0,9579.699999999999,3.5,0.0,0,0.0,0,2022-06-16
Producto 134,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,9649.289999999999,3.5,2022-06-16
Producto 19,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,12746.789999999999,3.5,0.0,0,0.0,0,2022-06-16
Producto 236,0.0,0,4968.97,3.5,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,2022-06-16
Producto 91,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,5591.47,3.5,0.0,0,0.0,0,0.0,0,0.0,0,2022-06-16
Producto 22,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,7430.45,7,0.0,0,0.0,0,0.0,0,0.0,0,2022-06-16
Producto 50,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,9258.0075,14,0.0,0,0.0,0,0.0,0,0.0,0,2022-06-16
Producto 80,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,10707.64,3.5,0.0,0,0.0,0,0.0,0,0.0,0,2022-06-16
Producto 52,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,2774.775,7,0.0,0,0.0,0,0.0,0,0.0,0,2022-06-16
Producto 66,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,5765.089999999999,3.5,0.0,0,0.0,0,0.0,0,0.0,0,2022-06-16
Producto 53,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,5414.825,7,0.0,0,0.0,0,0.0,0,0.0,0,2022-06-16
Producto 67,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,6633.589999999999,3.5,0.0,0,0.0,0,0.0,0,0.0,0,2022-06-16
Producto 283,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,11342.76,3.5,0.0,0,0.0,0,0.0,0,0.0,0,2022-06-16
Producto 56,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,26038.22,3.5,0.0,0,0.0,0,0.0,0,0.0,0,2022-06-16
Producto 59,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,7803.349999999999,3.5,0.0,0,0.0,0,0.0,0,0.0,0,2022-06-16
Producto 261,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,20261.29,7,0.0,0,0.0,0,0.0,0,0.0,0,2022-06-16
Producto 284,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,20690.22,7,0.0,0,0.0,0,0.0,0,0.0,0,2022-06-16
Producto 1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,4258.570000000001,3.5,0.0,0,0.0,0,2022-06-17
Producto 92,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,4551.570000000001,3.5,2022-06-17
Producto 208,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1632.76,3.5,0.0,0,0.0,0,0.0,0,0.0,0,2022-06-17
Producto 3,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,5982.51,3.5,0.0,0,0.0,0,0.0,0,5904.7300000000005,3.5,2022-06-17
Producto 26,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,15076.51,3.5,2022-06-17
Producto 7,0.0,0,6008.86,3.5,0.0,0,0.0,0,0.0,0,6693.240000000001,10.5,0.0,0,6008.86,3.5,0.0,0,0.0,0,2022-06-17
Producto 8,0.0,0,7738.589999999999,7,0.0,0,0.0,0,0.0,0,7370.089999999999,3.5,0.0,0,0.0,0,0.0,0,0.0,0,2022-06-17
Producto 9,0.0,0,8375.0,3.5,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,2022-06-17
Producto 10,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,10344.52,3.5,0.0,0,0.0,0,0.0,0,0.0,0,2022-06-17
Producto 11,2973.91,3.5,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,3582.51,10.5,3457.0299999999997,7,0.0,0,2022-06-17
Producto 12,0.0,0,3642.2200000000003,3.5,0.0,0,0.0,0,0.0,0,3468.7799999999997,3.5,0.0,0,0.0,0,0.0,0,0.0,0,2022-06-17
Producto 47,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,5252.099999999999,3.5,0.0,0,0.0,0,0.0,0,0.0,0,2022-06-17
Producto 13,0.0,0,5430.900000000001,3.5,0.0,0,0.0,0,0.0,0,5687.8,3.5,0.0,0,0.0,0,0.0,0,0.0,0,2022-06-17
Producto 27,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,4187.7699999999995,3.5,0.0,0,0.0,0,2022-06-17
Producto 28,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,5310.45,3.5,0.0,0,0.0,0,0.0,0,0.0,0,2022-06-17
Producto 16,0.0,0,7882.615,7,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,2022-06-17
Producto 109,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,2156.9700000000003,3.5,0.0,0,0.0,0,2022-06-17
Producto 32,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1854.97,3.5,0.0,0,0.0,0,0.0,0,0.0,0,2022-06-17
Producto 285,0.0,0,6012.599999999999,3.5,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,2022-06-17
Producto 21,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1722.98,3.5,2022-06-17
Producto 64,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,2714.4900000000002,3.5,0.0,0,2181.64,3.5,2022-06-17
Producto 176,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,19074.72,3.5,0.0,0,0.0,0,0.0,0,0.0,0,2022-06-17
Producto 237,0.0,0,10998.25,3.5,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,2022-06-17
Producto 23,0.0,0,27315.47,3.5,0.0,0,0.0,0,26646.99,3.5,18943.639999999996,3.5,0.0,0,0.0,0,0.0,0,0.0,0,2022-06-17
Producto 44,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,22946.03,3.5,2022-06-17
Producto 104,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,10589.66,3.5,0.0,0,0.0,0,0.0,0,8775.380000000001,7,2022-06-17
Producto 281,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,31593.2,3.5,0.0,0,0.0,0,0.0,0,0.0,0,2022-06-17
Producto 1,0.0,0,0.0,0,0.0,0,0.0,0,4574.0199999999995,3.5,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,2022-06-18
Producto 194,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,11034.41,3.5,0.0,0,0.0,0,2022-06-18
Producto 2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,4682.03,3.5,0.0,0,0.0,0,0.0,0,0.0,0,2022-06-18
Producto 93,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,13184.370000000004,3.5,0.0,0,0.0,0,0.0,0,0.0,0,2022-06-18
Producto 7,0.0,0,6008.86,3.5,0.0,0,0.0,0,0.0,0,5627.343333333333,10.5,0.0,0,0.0,0,0.0,0,6008.86,3.5,2022-06-18
Producto 8,0.0,0,7738.589999999999,3.5,0.0,0,0.0,0,0.0,0,6819.79,10.5,0.0,0,8103.53,3.5,0.0,0,0.0,0,2022-06-18
Producto 10,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,10690.2125,14,0.0,0,0.0,0,0.0,0,0.0,0,2022-06-18
Producto 11,0.0,0,0.0,0,0.0,0,0.0,0,3287.29,3.5,3235.64,7,0.0,0,0.0,0,0.0,0,0.0,0,2022-06-18
Producto 12,0.0,0,3879.4900000000002,3.5,3642.2200000000003,3.5,0.0,0,4392.4400000000005,3.5,3560.06,7,0.0,0,0.0,0,0.0,0,0.0,0,2022-06-18
Producto 13,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,6464.64,3.5,2022-06-18
Producto 68,0.0,0,3832.69,3.5,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,2022-06-18
Producto 27,0.0,0,4187.7699999999995,3.5,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,4945.14,3.5,0.0,0,2022-06-18
Producto 108,0.0,0,6372.33,3.5,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,2022-06-18
Producto 69,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,5068.7699999999995,7,0.0,0,0.0,0,0.0,0,0.0,0,2022-06-18
Producto 28,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,5044.92,3.5,0.0,0,0.0,0,0.0,0,0.0,0,2022-06-18
Producto 15,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,8874.25,3.5,2022-06-18
Producto 30,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,3293.9700000000003,3.5,0.0,0,0.0,0,0.0,0,8070.39,3.5,2022-06-18
Producto 16,0.0,0,4765.5199999999995,3.5,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,2022-06-18
Producto 31,0.0,0,8649.49,3.5,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,2022-06-18
Producto 32,0.0,0,0.0,0,0.0,0,0.0,0,2091.99,3.5,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,2022-06-18
Producto 48,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,2166.98,3.5,0.0,0,0.0,0,0.0,0,0.0,0,2022-06-18
Producto 165,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,2040.465,14,0.0,0,0.0,0,0.0,0,0.0,0,2022-06-18
